spotify_id,name,followers,popularity,genres,chart_hits
0Ml6Mo4UAYkTAFsyU7Hfe8,Pappa Razzi feat. Laureen,5.0,0,[],['at (1)']
3gggmBN0erstm3YJvEGe3t,Jake Miller,302885.0,58,"['australian pop', 'indie pop rap', 'pop', 'post-teen pop']","['ph (1)', 'tw (1)']"
4XpUIb8uuNlIWVKmgKZXC0,ZICO,1188578.0,63,"['k-pop', 'k-rap', 'korean r&b']","['hk (3)', 'id (2)', 'my (2)', 'ph (1)', 'sg (3)', 'kr (5)', 'tw (3)', 'th (3)', 'vn (2)']"
6Snj1YTNoXMBkVNLCdXH3R,Hayat,17581.0,44,"['bangladeshi hip hop', 'turkish trap pop']",['tr (1)']
3OFUmiZcD0AWtjOYFJVpwM,Arash Buana,158183.0,60,['indonesian pop'],['id (1)']
1fIraGNUIufBhLMYTiXs6n,Smaug,414.0,31,[],['ma (1)']
4e9ntSageEujJboJQBXtCd,Ollie,7558.0,40,"['finnish dance pop', 'finnish hip hop', 'finnish pop', 'iskelma']",['fi (18)']
44hJXrVhoyA1fV1dn4wdHC,VI-EM,96879.0,37,['cumbia pop'],"['ar (3)', 'bo (1)', 'uy (9)']"
0uNMRBeGbxaCg1aFo8q4Lc,Rachel Mason,374.0,2,[],['hk (2)']
08MncONkAhZGX6iFrpS2KN,Tom-E,99.0,10,[],['ca (1)']
7e64FWu6WV3LEno23HDFvL,عبدالله ال فروان,118.0,0,[],['sa (3)']
0huJlE2YmhV88wRaT0fMbo,Altis,4526.0,28,"['finnish hip hop', 'suomirap']",['fi (1)']
6U3ybJ9UHNKEdsH7ktGBZ7,JID,987676.0,80,"['hip hop', 'rap']","['us (4)', 'ca (2)', 'za (1)']"
6CzVcrDqwjvTDr3uxyNgWG,Early B,39277.0,38,['cape town indie'],['za (1)']
295s7rUdwD6adgPiYMRUAM,Musa Eroğlu,586487.0,54,"['arabesk', 'baglama', 'turkish folk']",['tr (1)']
4ZwOlDVAGXQo66ykbLQ8dP,Lamin,7645.0,61,['danish pop'],['dk (25)']
6uFHaKpvZU2vPGs4IqqdvV,Henny x Zinny,5207.0,29,[],['nz (1)']
6jRD85dsXJYn5vv73rqSGi,Chi Pu,282974.0,38,['v-pop'],['vn (3)']
1xc92c686KGvnde4VRPF9S,Kaia-Liisa Kesler,94.0,6,[],['ee (1)']
7LQaY9LGXHzoJY8DvwpSid,Los Rivera Destino,39177.0,44,"['puerto rican indie', 'reggae en espanol']",['do (1)']
5iZMWWLoDJH1u6Ru2rOEsd,Keen' V,542581.0,59,"['francoton', 'french pop', 'variete francaise']",['fr (6)']
1db5TWniHR7iqwXer7AiQ2,Pappo,351889.0,51,"['argentine heavy metal', 'argentine rock', 'latin alternative', 'latin metal', 'latin rock', 'rock en espanol', 'rock nacional']","['ar (1)', 'uy (1)']"
2kMAJ8PtiGwWif9sfrozGA,Vadims Petrovs,0.0,0,[],['lv (2)']
4gEBX9EZfO1axr12JUzJwH,黃浩琳,1536.0,14,[],['hk (1)']
6YbvyuBTs8JbVj7iyurrJe,teamwork.,3390.0,35,['la pop'],['lu (1)']
4wJtkZRfieBICxs8onRjy6,Łobuzy,59035.0,45,"['classic disco polo', 'polish pop']",['pl (1)']
06nsZ3qSOYZ2hPVIMcr1IN,J.J. Cale,650504.0,61,"['blues', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']",['fr (1)']
4nt1XPtCN0pqYmZJTgAzIX,JCKPT,23936.0,33,"['czech hip hop', 'czsk hip hop']",['cz (1)']
0jRqFvRKCDryHOgrgFqsKG,Fools Garden,117424.0,58,['german pop rock'],"['id (1)', 'vn (1)']"
4Ptte3Co29nu4q1aqlLu6p,Twin n Twice,27187.0,35,"['moroccan pop', 'rif']",['be (1)']
1vSN1fsvrzpbttOYGsliDr,Tori Kelly,2052997.0,67,['dance pop'],"['us (4)', 'gb (1)', 'au (3)', 'be (1)', 'bg (1)', 'ca (6)', 'cz (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (1)', 'id (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (2)', 'mt (1)', 'nl (3)', 'nz (4)', 'no (2)', 'ph (2)', 'pl (1)', 'pt (1)', 'sg (1)', 'sk (1)', 'se (2)', 'ch (1)', 'tw (1)', 'tr (1)']"
5lzqFxifzjxYHGJxuwQqtR,Francesco Gabbani,602462.0,52,"['italian adult pop', 'italian pop']","['be (1)', 'bg (1)', 'ee (1)', 'gr (1)', 'hu (1)', 'is (1)', 'it (6)', 'lv (1)', 'lt (1)', 'mt (2)', 'pt (1)', 'es (1)', 'se (1)']"
5uEkXftDxMetSovVw4dAEe,The Mr,450.0,12,[],['do (1)']
5VKufGMVAZ6fs111xYNKnU,MACAN,320248.0,55,"['russian gangster rap', 'russian hip hop']","['ee (1)', 'lv (2)', 'ru (8)', 'ua (7)']"
